title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
マジカルドロップIII ,Magical Drop III,1032,NEOGEO,GMD0020a.bin,GMD0020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1032
IRONCLAD,Ironclad,1033,NEOGEO,SKP0011a.bin,SKP0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1033
戦え原始人3 主役はやっぱりJOE&MAC,Tatakae Genshijin 3 - Shuyaku wa Yappari Joe & Mac,1034,SFC,GMD0023a.bin,GMD0023.bmp,GMD0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1034
Topple Zip,Topple Zip,1035,PC-8801,BOT3023a.bin,BOT3023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1035
わくわく7 ,Waku Waku 7,1036,NEOGEO,SNT0020a.bin,SNT0020.bmp,SNT0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1036
スーパー高校野球 一球入魂,Super Koukou Yakyuu - Ikkyuu Nyuukon,1037,SFC,IMX0010a.bin,IMX0010.bmp,IMX0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1037
PEEPING SCANDAL,Peeping Scandal,1038,PC-8801,BOT0037a.bin,BOT0037.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1038
式鬼の刻　−中国編 第二章−,Shiki no Koku - Chuugoku-hen Dai-ni-shou,1039,PC-9801,COM0019a.bin,COM0019.bmp,COM0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1039
ギャラクシーファイト ,Galaxy Fight,1040,NEOGEO,SNT0021a.bin,SNT0021.bmp,SNT0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1040
リ・バース,Re-Birth,1041,PC-8801,SPS0001a.bin,SPS0001.bmp,SPS0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1041
IRONCLAD,Ironclad,1042,NEOGEO,SKP3001a.bin,SKP3001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1042
破滅の妖刀II 凶変の館,Hametsu no Youtou II - Kyouhen no Yakata,1043,PC-9801,COM0028a.bin,COM0028.bmp,COM0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1043
IRONCLAD ,Ironclad,1044,NEOGEO,SKP0011a.bin,SKP0011.bmp,SKP0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1044
わくわく7,Waku Waku 7,1045,NEOGEO,SNT0020a.bin,SNT0020.bmp,SNT0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1045
ギャラクシーファイト ,Galaxy Fight,1046,NEOGEO,SNT0021a.bin,SNT0021.bmp,SNT0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1046
デビルフォース 後編 ,Devil Force - Kou-hen,1047,PC-9801,COM0064a.bin,COM0064.bmp,COM0064m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1047
FRAY CD 〜Xak外伝〜 ,Fray CD - Xak Gaiden,1048,PC Engine,MIC0036a.bin,MIC0036.bmp,MIC0036m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1048
TUNED HEART,Tuned Heart,1049,PC-9801,SYS0038a.bin,SYS0038.bmp,SYS0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1049
アートジグソーVol.2 プリティガール,Art Jigsaw - Vol. 2 - Pretty Girl,1050,PC-9801,SYS0040a.bin,SYS0040.bmp,SYS0040m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1050
Fatal Fury ,Fatal Fury,1051,NEOGEO,SKP3002a.bin,SKP3002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1051
コテ・DE・メクール,Kote de Mekuru,1052,PC-9801,COM0054a.bin,COM0054.bmp,COM0054m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1052
FATAL FURY,Fatal Fury,1053,NEOGEO,SKP0012a.bin,SKP0012.bmp,SKP0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1053
筋肉であそぼう,Kinniku de Asobou,1054,PC-9801,COM0065a.bin,COM0065.bmp,COM0065m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1054
怒りの要塞,Ikari no Yousai,1055,SFC,JLC0015a.bin,JLC0015.bmp,JLC0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1055
FINAL ZONE II,Fatal Fury,1056,PC Engine,SNT0022a.bin,SNT0022.bmp,SNT0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1056
ANKOKU-YOUSAI RELICS ,Ankoku-Yousai Relics,1057,FC,BOT3024a.bin,BOT0033.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1057
デビルフォース 前編,Devil Force - Zen-hen,1058,PC-9801,COM0055a.bin,COM0055.bmp,COM0055m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1058
天九牌 ,Tenkyuuhai,1059,PC-9801,PHA0006a.bin,PHA0006.bmp,PHA0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1059
Knight Arms THE HYBLID FRAMER,Knight Arms - The Hybrid Framer,1060,X68000,ARS0006a.bin,ARS0006.bmp,ARS0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1060
灼熱のファイヤーライブ ,Shakunetsu no Fire Live,1061,PC-9801,COM0066a.bin,COM0066.bmp,COM0066m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1061
ハッスルチューミー,Hustle Chumy,1062,SG-1000,COM4002a.bin,COM4002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1062
あっぷるそーす 森のクリスマス,Apple Sauce - Mori no Christmas,1063,PC-9801,COM0067a.bin,COM0067.bmp,COM0067m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1063
Metal Slug,Metal Slug,1064,NEOGEO,SKP3003a.bin,SKP3003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1064
サバッシュ,Zavas,1065,X68000,POP0004a.bin,POP0004.bmp,POP0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1065
ティル・ナ・ノーグII カオスの警鐘,Tir Na Nog II - Chaos no Keishou,1066,PC-9801,SYS0042a.bin,SYS0042.bmp,SYS0042m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1066
冒険浪漫,Bouken Roman,1067,PC-8801,SYS0041a.bin,SYS0041.bmp,SYS0041m.bin,SYS0041d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1067
ザナドゥ ,Xanadu,1068,PC-8801,FAL0101a.bin,FAL0101.bmp,FAL0101m.bin,FAL0101d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1068
ザナドゥ シナリオII ,Xanadu Scenario II,1069,PC-8801,FAL0102a.bin,FAL0102.bmp,FAL0102m.bin,FAL0102d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1069
装甲格闘伝ファイティングナンバーズ,Soukou Kakutou Den - Fighting Numbers,1070,PC-9801,COM0057a.bin,COM0057.bmp,COM0057m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1070
まーじゃんバニラシンドローム,Mahjong Vanilla Syndrome,1071,PC Engine,NTB0004a.bin,NTB0004.bmp,NTB0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1071
銀河,Ginga Eiyuu Densetsu,1072,PC-9801,SYS0043a.bin,SYS0043.bmp,SYS0043m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1072
大満腹王,Dai Manpuku Ou,1073,PC-9801,COM0068a.bin,COM0068.bmp,COM0068m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1073
HUSTLE Chumiy,Hustle Chumy,1074,SG-1000,COM3029a.bin,COM3029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1074
Let's play with muscle,Let's Play With Muscle,1075,PC-9801,COM3030a.bin,COM3030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1075
棋太平68K,Kitahei 68K,1076,X68000,SPS0002a.bin,SPS0002.bmp,SPS0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1076
幻世風狂伝,Gensei Fuukyouden,1077,PC-9801,COM0056a.bin,COM0056.bmp,COM0056m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1077
Xak,Xak - The Art of Visual Stage,1078,SFC,SNT0023a.bin,SNT0023.bmp,SNT0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1078
ザナドゥ,Xanadu,1079,MSX,FAL1056a.bin,FAL1056.bmp,FAL1056m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1079
マスターオブモンスターズ,Master of Monsters,1080,MSX2+,SYS1004a.bin,SYS1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1080
DAI-SENRYAKU,Daisenryaku,1081,FC,BOT3025a.bin,BOT3025.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1081
Wind'sSeed 〜風の種〜,Wind's Seed - Kaze no Tane,1082,PC-9801,COM0058a.bin,COM0058.bmp,COM0058m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1082
ドラゴンスレイヤーIV ドラスレファミリー,Dragon Slayer IV - Dra-Sle Family,1084,MSX,FAL1057a.bin,FAL1057.bmp,FAL1057m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1084
ルードブレイカー,Rude Breaker,1085,PC-9801,COM0069a.bin,COM0069.bmp,COM0069m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1085
サイバーコア,Cyber Core,1086,X68000,SPS0003a.bin,SPS0003.bmp,SPS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1086
マーベルパットゴルフ2,Marvel Putt Golf 2,1087,PC-9801,COM0026a.bin,COM0026.bmp,COM0026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1087
Knuckle Kid,Knuckle Kid,1088,PC-9801,COM3031a.bin,COM3031.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1088
バトルフォーミュラ,Battle Formula,1089,FC,SNT0024a.bin,SNT0024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1089
みちよドリーミィ 〜ザ・クイズマスター〜,Michiyo Dreamy - The Quiz Master,1090,PC-9801,SAC0021a.bin,SAC0021.bmp,SAC0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1090
VEIGUES,Veigues,1091,PC-8801,GAR0012a.bin,GAR0012.bmp,GAR0012m.bin,GAR0012d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1091
METAL SLUG,Metal Slug,1092,NEOGEO,SKP0013a.bin,SKP0013.bmp,SKP0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1092
シルフィード,Silpheed,1093,PC-8801,GAR0013a.bin,GAR0013.bmp,GAR0013m.bin,GAR0013d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1093
零戦記,Zero Senki,1094,PC-9801,SYS0044a.bin,SYS0044.bmp,SYS0044m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1094
Wind'sSeed,Wind's Seed,1095,PC-9801,COM3032a.bin,COM3032.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1095
LEGEND,Legend,1096,PC-8801,QSR0001a.bin,QSR0001.bmp,QSR0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1096
棋太平,Kitahei,1097,PC-8801,SPS0004a.bin,SPS0004.bmp,SPS0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1097
激突弾丸自動車決戦 バトルモービル,Gekitotsu Danmaru Jidousha - Battle Mobile,1098,SFC,SAC0022a.bin,SAC0022.bmp,SAC0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1098
Xak III The eternal recurrence,Xak III - The Eternal Recurrence,1099,PC Engine,MIC0035a.bin,MIC0035.bmp,MIC0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1099
ASHE,Ashe,1100,PC-8801,QSR0002a.bin,QSR0002.bmp,QSR0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1100
RUDE BREAKER,Rude Breaker,1101,PC-9801,COM3033a.bin,COM3033.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1101
JOSHUA,Joshua,1102,X68000,PHA0007a.bin,PHA0007.bmp,PHA0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1102
デビルフォースII 〜奪われた秘宝〜,Devil Force II - Ubawareta Hihou,1103,PC-9801,COM0070a.bin,COM0070.bmp,COM0070m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1103
ハイドライド,Hydlide,1104,PC-8801,TAE0024a.bin,TAE0024.bmp,TAE0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1104
ディープダンジョン,Deep Dungeon,1105,MSX,HAM1003a.bin,HAM1003.bmp,HAM1003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1105
DISC SAGA　眠れる森のお宝,Disc Saga - Nemureru Mori no Otakara,1106,PC-9801,COM0005a.bin,COM0005.bmp,COM0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1106
ハイドライドII,Hydlide II,1107,PC-8801,TAE0025a.bin,TAE0025.bmp,TAE0025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1107
ブリッツクリーク,Blitzkrieg,1108,PC-9801,SYS0045a.bin,SYS0045.bmp,SYS0045m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1108
Satiety king,Satiety King,1109,PC-9801,COM3034a.bin,COM3034.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1109
DIRES -giger・loop-,Dires - Giger Loop,1110,PC-9801,BOT0038a.bin,BOT0038.bmp,BOT0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1110
SUPER麻雀3 辛口,Super Mahjong 3 - Karakuchi,1111,SFC,IMX0012a.bin,IMX0012.bmp,IMX0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1111
アークスオデッセイ,Arcus Odyssey,1112,X68000,TEL0052a.bin,TEL0052.bmp,TEL0052m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1112
ナックルキッド,Knuckle Kid,1113,PC-9801,COM0061a.bin,COM0061.bmp,COM0061m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1113
カース,Curse,1114,Mega Drive,MCN0001a.bin,MCN0001.bmp,MCN0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1114
麻雀狂時代SPECIAL,Mahjong Kyou Jidai - Special,1115,X68000,MCN0002a.bin,MCN0002.bmp,MCN0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1115
ジャパンバッシング,Japan Bashing,1116,PC-9801,SYS0046a.bin,SYS0046.bmp,SYS0046m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1116
究極変幻バトルギャルさおり,Kyuukyoku Hengen Battle Gal Saori,1117,PC-9801,COM0062a.bin,COM0062.bmp,COM0062m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1117
アートジグソー Vol.1 スーパーウェポン,Art Jigsaw - Vol. 1 - Superweapon,1118,PC-9801,SYS0047a.bin,SYS0047.bmp,SYS0047m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1118
カーマイン,Carmine,1119,PC-9801,MIC0037a.bin,MIC0037.bmp,MIC0037m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1119
A列車で行こう,A Ressha de Ikou,1120,PC-8801,ART0018a.bin,ART0018.bmp,ART0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1120
クリムゾンII −邪神の逆襲−,Crimson II - Jashin no Gyakushuu,1121,PC-8801,XTA0015a.bin,XTA0015.bmp,XTA0015m.bin,XTA0015d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1121
うさ雀外伝 俺が切り札！,Usa Jong - Ore ga Kirifuda!,1122,PC-9801,COM0063a.bin,COM0063.bmp,COM0063m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1122
マジクリメント,Magicrement,1123,PC-9801,COS0005a.bin,COS0005.bmp,COS0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1123
バビロン,Babylon,1124,PC-8801,XTA0016a.bin,XTA0016.bmp,XTA0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1124
セイレーン,Seilane,1125,PC-9801,MIC0038a.bin,MIC0038.bmp,MIC0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1125
ハッスルチューミー,Hustle Chumy,1126,MSX,COM1023a.bin,COM1023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1126
サバッシュ,Zavas,1127,PC-8801,POP0005a.bin,POP0005.bmp,POP0005m.bin,POP0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1127
DISC SAGA 渚のバカ大将,Disc Saga - Nagisa no Baka Taishou,1128,PC-9801,COM0030a.bin,COM0030.bmp,COM0030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1128
FZ戦記アクシス,FZ Senki Axis,1129,Mega Drive,TEL0050a.bin,TEL0050.bmp,TEL0050m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1129
ヘリコイド,Helicoid,1130,PC-8801,MCN0003a.bin,MCN0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1130
サイキックウォー,Psychic War - Cosmic Soldier 2,1131,PC-8801mkIISR,KSK0026a.bin,KSK0026.bmp,KSK0026m.bin,KSK0026d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1131
SUPER大戦略68K,Super Daisenryaku 68K,1132,X68000,SYS0048a.bin,SYS0048.bmp,SYS0048m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1132
灼熱のファイヤーライブ,Shakunetsu no Fire Live,1133,PC-9801,COM0066a.bin,COM0066.bmp,COM0066m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1133
アートジグソー Vol.3 ファンタスティック,Art Jigsaw - Vol. 3 - Fantastic,1134,PC-9801,SYS0049a.bin,SYS0049.bmp,SYS0049m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1134
ABYSS,Abyss,1135,PC-8801,HAM0008a.bin,HAM0008.bmp,HAM0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1135
ALPHA,Alpha,1136,PC-8801,SQE0001a.bin,SQE0001.bmp,SQE0001m.bin,SQE0001d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1136
鍵穴殺人事件,Kagianna Satsujin Jiken,1137,PC-8801,THR0009a.bin,THR0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1137
赤い相撲 -愛のどすこい伝説- 第3話「消えた牙雄」,Akai Sumou - Ai no Dosukoi Densetsu - Dai-3-wa - Kieta Kiba Yuu,1138,PC-9801,COM0012a.bin,COM0012.bmp,COM0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1138
A列車で行こうII,A Ressha de Ikou II,1139,X68000,ART0019a.bin,ART0019.bmp,ART0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1139
麻雀狂時代SPECIALII 冒険編,Mahjong Kyou Jidai - Special II - Bouken-hen,1140,PC-9801,MCN0004a.bin,MCN0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1140
たぬキッズ,Tanukids,1141,PC-9801,COM0071a.bin,COM0071.bmp,COM0071m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1141
THE DEATH TRAP,The Death Trap,1142,PC-8801,SQE0002a.bin,SQE0002.bmp,SQE0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1142
rusty #2,Rusty #2,1143,PC-9801,COM0029a.bin,COM0029.bmp,COM0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1143
メルプールランド,Melpool Land,1144,PC-9801,COM0072a.bin,COM0072.bmp,COM0072m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1144
ディープダンジョンII　勇士の紋章,Deep Dungeon II - Yuushi no Monshou,1145,MSX,HAM1004a.bin,HAM1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1145
機装ルーガ,Kisou Louga,1146,PC Engine,KSK0028a.bin,KSK0028.bmp,KSK0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1146
WILL −THE DEATH TRAP II−,Will - The Death Trap II,1147,PC-8801,SQE0003a.bin,SQE0003.bmp,SQE0003m.bin,SQE0003d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1147
出たな!! ツインビー,Deta Na! Twinbee,1148,PC Engine,KNM0003a.bin,KNM0003.bmp,KNM0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1148
沙羅曼蛇,Saramanda - Salamander,1149,PC Engine,KNM0002a.bin,KNM0002.bmp,KNM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1149
グラディウス,Gradius,1150,PC Engine,KNM0001a.bin,KNM0001.bmp,KNM0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1150
大満腹王,Dai Manpuku Ou,1151,PC-9801,COM0068a.bin,COM0068.bmp,COM0068m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1151
シーザーの野望,Caesar no Yabou,1152,Mega Drive,MCN0005a.bin,MCN0005.bmp,MCN0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1152
THE PALMS,The Palms,1153,FM-7,HAM0009a.bin,HAM0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1153
メルプールランドStories,Melpool Land Stories,1154,PC-9801,COM0073a.bin,COM0073.bmp,COM0073m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1154
GENESIS,Genesis,1155,PC-8801,SQE0004a.bin,SQE0004.bmp,SQE0004m.bin,SQE0004d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1155
式鬼の刻　−中国編 第三章−,Shiki no Koku - Chuugoku-hen Dai-san-shou,1156,PC-9801,COM0020a.bin,COM0020.bmp,COM0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1156
ラプラスの魔,Laplace no Ma,1157,X68000,HAM0010a.bin,HAM0010.bmp,HAM0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1157
夢大陸アドベンチャー,Yume Tairiku Adventure,1158,MSX,KNM1002a.bin,KNM1002.bmp,KNM1002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1158
パロディウス,Parodius,1159,MSX,KNM1001a.bin,KNM1001.bmp,KNM1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1159
たんば,Tamba,1160,X68000,MCN0006a.bin,MCN0006.bmp,MCN0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1160
バイブルマスター,Bible Master,1161,PC-9801,GDA0001a.bin,GDA0001.bmp,GDA0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1161
ナビチューン・ドラゴン航海記,Navitune - Dragon Koukaiki,1162,PC-9801,KSK0031a.bin,KSK0031.bmp,KSK0031m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1162
アルギースの翼,Arguice no Tsubasa,1163,MSX2,KSK1008a.bin,KSK1008.bmp,KSK1008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1163
VS 〜格闘王への道〜,VS - Kakutou-ou e no Michi,1164,PC-9801,COM0074a.bin,COM0074.bmp,COM0074m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1164
ルードブレイカー,Rude Breaker,1165,PC-9801,COM0069a.bin,COM0069.bmp,COM0069m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1165
CRUISE CHASER BLASSTY,Cruise Chaser Blassty,1166,PC-8801,SQE0005a.bin,SQE0005.bmp,SQE0005m.bin,SQE0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1166
A列車で行こうIII,A Ressha de Ikou III,1167,PC-9801,ART0020a.bin,ART0020.bmp,ART0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1167
クリムゾン,Crimson,1168,PC-8801mkIISR,XTA0017a.bin,XTA0017.bmp,XTA0017m.bin,XTA0017d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1168
STORM,Storm,1169,PC-8801,MCN0007a.bin,MCN0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1169
極道陣取り,Gokudou Jintori,1170,MSX2,MCN1001a.bin,MCN1001.bmp,MCN1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1170
ALPHA,Alpha,1171,PC-9801,SQE0006a.bin,SQE0006.bmp,SQE0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1171
rusty #3,Rusty #3,1172,PC-9801,COM0033a.bin,COM0033.bmp,COM0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1172
時空の花嫁,Jikuu no Hanayome,1173,PC-8801,KSK0032a.bin,KSK0032.bmp,KSK0032m.bin,KSK0032d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1173
スーパーシュヴァルツシルト,Super Schwarzschild,1174,PC Engine,KSK0029a.bin,KSK0029.bmp,KSK0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1174
ティル・ナ・ノーグ,Tir Na Nog,1176,MSX2,SYS1005a.bin,SYS1005.bmp,SYS1005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1176
魔王ゴルベリアス,Maou Golvellius,1177,MarkIII,COM4001a.bin,COM4001.bmp,COM4001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1177
THE DEATH TRAP,The Death Trap,1178,PC-9801,SQE0007a.bin,SQE0007.bmp,SQE0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1178
RELICS,Relics,1179,PC-8801,BOT0039a.bin,BOT0039.bmp,BOT0039m.bin,BOT0039d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1179
ABYSS II,Abyss II,1180,PC-8801,HAM0011a.bin,HAM0011.bmp,HAM0011m.bin,HAM0011d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1180
GAGAGAスプリント,GAGAGA Sprint,1181,PC-9801,COM0075a.bin,COM0075.bmp,COM0075m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1181
悪魔城ドラキュラ,Akumajou Dracula,1182,MSX2,KNM1009a.bin,KNM1009.bmp,KNM1009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1182
魔城伝説,Knightmare - Majou Densetsu,1183,MSX,KNM1010a.bin,KNM1010.bmp,KNM1010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1183
アヴェンジャー,Avenger,1184,PC Engine,TEL0054a.bin,TEL0054.bmp,TEL0054m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1184
XZR 〜破滅の偶像〜,XZR - Hakai no Guuzou,1185,MSX2,TEL1018a.bin,TEL1018.bmp,TEL1018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1185
WILL −THE DEATH TRAP II−,Will - The Death Trap II,1186,PC-9801,SQE0008a.bin,SQE0008.bmp,SQE0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1186
吉田學園戦記（きちだがくえんせんき） 後編,Kichida Gakuen Senki - Kou-hen,1187,PC-9801,COM0015a.bin,COM0015.bmp,COM0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1187
ラプラスの魔,Laplace no Ma,1188,PC-8801,HAM0012a.bin,HAM0012.bmp,HAM0012m.bin,HAM0012d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1188
イース,Ys,1190,FM77AV,FAL0103a.bin,FAL0103.bmp,FAL0103m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1190
イースII,Ys II,1191,FM77AV,FAL0104a.bin,FAL0104.bmp,FAL0104m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1191
A列車で行こう4,A Ressha de Ikou 4,1192,PC-9801,ART0021a.bin,ART0021.bmp,ART0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1192
ツインビー,TwinBee,1193,MSX,KNM1007a.bin,KNM1007.bmp,KNM1007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1193
